,id,Description,forum_id
3078,3078,They state to provide the full results after resolution.,7NDziwkaDm6
3079,3079,"The work of RetinaFace is reproduced here, to address the long standing problem of face detection, and evaluated on the dataset of WIDER",7NDziwkaDm6
3080,3080,"The reproduced method achieves on average 11%-18% worse than the original reported results, which seems to due to a bug in the reproducing effort?? This important aspect is not clear",7NDziwkaDm6
3081,3081,  The bright side is this work comes with detailed implementation description.,7NDziwkaDm6
3082,3082,The submission implemented RetinaFace using Knet framework,7NDziwkaDm6
3083,3083,It contains most of the features from the original paper,7NDziwkaDm6
3084,3084,"In particular, the author conducted some ablation studies focusing on landmark detection, context module, and cascaded structure",7NDziwkaDm6
3085,3085,The results are discussed in detail in the report,7NDziwkaDm6
3086,3086,"The strength of the submission is its solid, from-scratch Julia implementation",7NDziwkaDm6
3087,3087,Julia has gained lots of popularity in the data science community,7NDziwkaDm6
3088,3088,But there are relatively fewer off-the-shelf models for state-of-the-art computer vision models,7NDziwkaDm6
3089,3089,The submission is a good example that can be referenced by people who want to study implementation object detectors in Julia.,7NDziwkaDm6
3090,3090,The performance is lower than the numbers reported in the original paper,7NDziwkaDm6
3091,3091,The author attributed this to a bug in the Knet framework,7NDziwkaDm6
3092,3092,The author observed some progress in training after the bug is fixed but could not finish the training in time,7NDziwkaDm6
3093,3093,"Due to this reason, I feel reluctant to give higher scores, but at the same time encourage to have this submission accepted due to its language & framework choices and in-depth discussion about the experiments.",7NDziwkaDm6
3094,3094,"The proposed paper reproduces the result of ""Fourier Domain Adaptation for Semantic Segmentation (CVPR 2020)"", by primarily utilizing the code released by the original authors",MBIIiRE0EXv
3095,3095,The paper has clearly outlined the details of the algorithm and also compared the results with those presented by the original authors,MBIIiRE0EXv
3096,3096,"However, the following points might improve the quality of the work",MBIIiRE0EXv
3097,3097,1) There seems to be a difference between the result obtained in the paper with that presented by the original author,MBIIiRE0EXv
3098,3098,A detailed discussion of the possible reason for this difference is expected,MBIIiRE0EXv
3099,3099,"2) Although, we understand that it might be difficult to secure access to computing resources",MBIIiRE0EXv
3100,3100,"Nevertheless, it is expected to perform a thorough hyperparameter search",MBIIiRE0EXv
3101,3101,The paper is well structured and easy to follow,MBIIiRE0EXv
3102,3102,The authors provide a good summary with well defined scope of reproducibility,MBIIiRE0EXv
3103,3103,"However, the authors could not verify claims on Synthia dataset but instead try to debrief the experimental setup and overall method",MBIIiRE0EXv
3104,3104,"Overall, the authors are able to evaluate approach on GTA5 dataset along with providing computation details for training time",MBIIiRE0EXv
3105,3105, The authors perform experiments with multiple backbone and are able to reproduce within decent error rate,MBIIiRE0EXv
3106,3106,The limitation is authors do not show any qualitative evaluation for comparison with paper which is crucial for semantic segmentation analysis,MBIIiRE0EXv
3107,3107,Effect of the size of the domain β is not analyzed qualitatively,MBIIiRE0EXv
3108,3108,Authors provide detailed experimental setup along with summary of code flow which helps in navigating the source code,MBIIiRE0EXv
3109,3109, The authors had communicated with original authors to resolve queries,MBIIiRE0EXv
3110,3110,They do not provide any additional/extra experiments,MBIIiRE0EXv
3111,3111,It is not clear in sec 4.3.1 authors mention 'we could not find the author’s approach to generate pseudo labels in the paper' but in sec 4.3.2 they claim to improve the original pseudo label approach ? Section 4.3.3 may not be relevant here.,MBIIiRE0EXv
3112,3112,The authors have provided a summary of their experiments regarding the reproducibility of the paper - FDA: Fourier Domain Adaptation for Semantic Segmentation which was published in the CVPR 2020,MBIIiRE0EXv
3113,3113,The central claim of the original paper is that a simple Fourier transform can be used to achieve state of the art performance when tested on the semantic segmentation task,MBIIiRE0EXv
3114,3114,The authors of this reproducibility report were able to reproduce most of the results from the original paper (except on one dataset) and they optimized the original paper’s code to enable an easier loading of the model weights.,MBIIiRE0EXv
3115,3115,Pros:,MBIIiRE0EXv
3116,3116,Including a codeflow in the paper is very nice,MBIIiRE0EXv
3117,3117,It tries to show how the overall structure of the codebase is to make it easier for anyone trying to implement and reuse code.,MBIIiRE0EXv
3118,3118,Typos et al for improvements:,MBIIiRE0EXv
3119,3119,The authors can definitely benefit from cleaning their document and making sure tables and references are hyperlinked appropriately,MBIIiRE0EXv
3120,3120,Some of these typos and pointers are mentioned below:,MBIIiRE0EXv
3121,3121,- Line 43: (include a space at new line start) … methods,MBIIiRE0EXv
3122,3122,In the …,MBIIiRE0EXv
3123,3123,"- Hyperlinks in some equations are missing - for example, in Eq1 (line 64) and Eq 3 (line 68-69) ",MBIIiRE0EXv
3124,3124,Authors might include those as it helps in easier readability and navigation.,MBIIiRE0EXv
3125,3125,- Some of the citations are missing / wrong,MBIIiRE0EXv
3126,3126,"For example, citation numbered [13] in Line 65 does not lead to anywhere",MBIIiRE0EXv
3127,3127,There are only 10 citations under references,MBIIiRE0EXv
3128,3128,"- Hyperlinks for tables - for example, for Table 3, 4, 5, 6",MBIIiRE0EXv
3129,3129,- Table 1 and 2 are not linked anywhere (though they appear in the vicinity of the related discussion),MBIIiRE0EXv
3130,3130,- Typo: varified -> verified (line 88),MBIIiRE0EXv
3131,3131,- table 6 -> Table 6 (line 120),MBIIiRE0EXv
3132,3132,- However in the last round -> However in the last round (line 100),MBIIiRE0EXv
3133,3133,- MBT mIoU,MBIIiRE0EXv
3134,3134,-> MBT mIoU,MBIIiRE0EXv
3135,3135,(Line 101),MBIIiRE0EXv
3136,3136,- training of the mordels -> training of the models (line 110),MBIIiRE0EXv
3137,3137,- via mail -> via email (line 157) —> Unless this was really done via snail mail,MBIIiRE0EXv
3138,3138,"The claims listed under the ""Scope of reproducibility"" section can be improved to reflect what the authors of the reproducibility report did and what to expect in the rest of the document.",MBIIiRE0EXv
3139,3139,"The ""Method descriptions"" section can be improved",MBIIiRE0EXv
3140,3140,The equations and used notation is not very clear,MBIIiRE0EXv
3141,3141,"If this section can provide a good overview of the methods which is self-sufficient to understand, it will be helpful in better readability.",MBIIiRE0EXv
3142,3142,The authors can add some additional ablation studies to dig into and understand better the ideas from the original paper.,MBIIiRE0EXv
3143,3143,"Overall, by addressing these issues and cleaning the document, the authors can improve their writing significantly and can be taken into consideration while making the decision.",MBIIiRE0EXv
3144,3144,# Reproducibility Summary,Or5sv1Pj6od
3145,3145,Yes it is provided.,Or5sv1Pj6od
3146,3146,# Scope of Reproducibility,Or5sv1Pj6od
3147,3147,Train ELECTRA with a similar dataset (OpenWebText) and evaluate on GLUE,Or5sv1Pj6od
3148,3148,"Done a single GPU, this should reflect the claim of the ELECTRA paper of its effectiveness and relatively low computational cost to baselines such as BERT.",Or5sv1Pj6od
3149,3149,# Communication,Or5sv1Pj6od
3150,3150,The reproduction authors communicated with one of the original authors (partially through github) to answer most questions.,Or5sv1Pj6od
3151,3151,# Hyperparameter Search,Or5sv1Pj6od
3152,3152,The authors perform thorough hyperparameter search and it is reported clearly in the paper.,Or5sv1Pj6od
3153,3153,# Ablation Study,Or5sv1Pj6od
3154,3154,The authors perform some useful ablation with respect to discriminator and generator sizes,Or5sv1Pj6od
3155,3155,I think there is much to explore here such as other techniques that are used in GANs (e.g,Or5sv1Pj6od
3156,3156,different training schedules for the discriminator and generator).,Or5sv1Pj6od
3157,3157,# Discussion,Or5sv1Pj6od
3158,3158,It's clear from the discussion that ELECTRA is easy to reproduce,Or5sv1Pj6od
3159,3159,This seems attributed to the nature of the work — the ability to train on a single GPU — and the clarity and documentation associated with the original paper.,Or5sv1Pj6od
3160,3160,# Recommendations,Or5sv1Pj6od
3161,3161,"No clear recommendation is made to the original authors, although the ablation experiments about generator size could be relevant.",Or5sv1Pj6od
3162,3162,# Results beyond the paper,Or5sv1Pj6od
3163,3163,The experiments and results are primarily in the spirit of the original work.,Or5sv1Pj6od
3164,3164,# Overall Organization and Clarity,Or5sv1Pj6od
3165,3165,The paper was clear and easy to follow,Or5sv1Pj6od
3166,3166,"That being said, if needing to save space then some figures and tables could move to the appendix with only the main results in the main text.",Or5sv1Pj6od
3167,3167,The reproducibility report shows ELECTRA can be reproduced quite well,Or5sv1Pj6od
3168,3168,The report is detailed and coherent,Or5sv1Pj6od
3169,3169,An additional insight is provided which is “sensitive to capacity allocation between generator and discriminator” by the authors,Or5sv1Pj6od
3170,3170,"Finally, figure 3 is great.",Or5sv1Pj6od
3171,3171,The code had to be shared with the reviewers.,Or5sv1Pj6od
3172,3172,There are some adjustments in this re-implementation,Or5sv1Pj6od
3173,3173,This is both a risk to the reproducibility as the difference increases and a strength to demonstrate the core idea of ELECTRA works.,Or5sv1Pj6od
